Price,Rent,Area,Rooms,Floor,Location,Dealer,Building,Furnished,Dishwasher,Elevator,Balcony,Popularity,Time,Date,Title,Id_number,Link
2 300 zł,400 zł,39 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,288.0,15,13.10.2019,Stare Miasto - urządzone mieszkanie 2 pokojowe,561676061,https://www.olx.pl/oferta/stare-miasto-urzadzone-mieszkanie-2-pokojowe-CID3-IDC0JBj.html#41482f693d;promoted
1 500 zł,570 zł,47 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,1419.0,+30,10.10.2019,Wynajmę mieszkanie 2 pokojowe,561238722,https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokojowe-CID3-IDBYTPs.html#41482f693d;promoted
3 500 zł,1 zł,60 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,2771.0,24,15.10.2019,Wynajmę mieszkanie na Biskupinie,560915177,https://www.olx.pl/oferta/wynajme-mieszkanie-na-biskupinie-CID3-IDBXxEZ.html#41482f693d;promoted
2 200 zł,700 zł,64 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,1,1,1,126.0,+30,8.10.2019,3pokoje*Wagnera*Jagodno*Od zaraz*,560637450,https://www.olx.pl/oferta/3pokojewagnerajagodnood-zaraz-CID3-IDBVnpv.html#41482f693d;promoted
2 180 zł,550 zł,55 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,1,0,1,1244.0,+30,13.10.2019,55m2 na Wynajem Stabłowice / Maślice Wrocław Fabryczna ul. Główna 66,555684345,https://www.olx.pl/oferta/55m2-na-wynajem-stablowice-maslice-wroclaw-fabryczna-ul-glowna-66-CID3-IDBBASJ.html#41482f693d;promoted
2 200 zł,400 zł,40 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,1,47.0,14,15.10.2019,Rynek Świdnicka 40 m2 2-pokoje,562160926,https://www.olx.pl/oferta/rynek-swidnicka-40-m2-2-pokoje-CID3-IDC2LJI.html#41482f693d
1 600 zł,480 zł,34 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,1,2873.0,13,15.10.2019,"Wynajmę mieszkanie - 2 pokoje, świetna lokalizacja ul. Strzegomska",556258224,https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokoje-swietna-lokalizacja-ul-strzegomska-CID3-IDBE0aQ.html#41482f693d;promoted
1 600 zł,900 zł,85 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,1676.0,20,15.10.2019,Wynajmę dwupoziomowe mieszkanie ul. Drzewieckiego 24 okolice Astra,560944447,https://www.olx.pl/oferta/wynajme-dwupoziomowe-mieszkanie-ul-drzewieckiego-24-okolice-astra-CID3-IDBXFh5.html#41482f693d;promoted
2 100 zł,390 zł,42 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Psie Pole",Biuro / Deweloper,Blok,Tak,1,1,1,67.0,+30,15.10.2019,Nowe 2 pokoje Olimpia Port Marca Polo Jamesa Cooka,562160089,https://www.olx.pl/oferta/nowe-2-pokoje-olimpia-port-marca-polo-jamesa-cooka-CID3-IDC2Lvd.html#41482f693d
2 500 zł,500 zł,50 m²,3 pokoje,8,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,1,0,1,65.0,20,15.10.2019,OSIEDLE INNOVA KRZYKI 3 POK 50M2 apartamentowiec,562158527,https://www.olx.pl/oferta/osiedle-innova-krzyki-3-pok-50m2-apartamentowiec-CID3-IDC2L71.html#41482f693d
1 450 zł,"0,01 zł",16 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,1451.0,30,15.10.2019,Kawalerka dla studentów - wszystkie media w cenie!,560078508,https://www.olx.pl/oferta/kawalerka-dla-studentow-wszystkie-media-w-cenie-CID3-IDBU20k.html#41482f693d
2 200 zł,100 zł,50 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,1,1,0,475.0,11,15.10.2019,"Mieszkanie “Apartamenty Strzegomska”, 2 pokojowe dla rodziny, pary,",555414851,https://www.olx.pl/oferta/mieszkanie-apartamenty-strzegomska-2-pokojowe-dla-rodziny-pary-CID3-IDBAsM3.html#41482f693d
2 000 zł,500 zł,57 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,1,0,1,159.0,2,15.10.2019,Jasne 3 pok. mieszkanie 57 m2 na wynajem - Wietrzna,562151324,https://www.olx.pl/oferta/jasne-3-pok-mieszkanie-57-m2-na-wynajem-wietrzna-CID3-IDC2JeQ.html#41482f693d
600 zł,150 zł,65 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,1,0,322.0,30,15.10.2019,Miejsce w pokoju 2 osobowym - Promenady Wrocławskie,558361925,https://www.olx.pl/oferta/miejsce-w-pokoju-2-osobowym-promenady-wroclawskie-CID3-IDBMPrw.html#41482f693d
2 000 zł,500 zł,60 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Blok,Tak,0,0,1,293.0,11,15.10.2019,3 pok * Garaż * Różanka/ ul. Bałkańska,560420324,https://www.olx.pl/oferta/3-pok-garaz-rozanka-ul-balkanska-CID3-IDBWsWu.html#41482f693d;promoted
2 000 zł,450 zł,52 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,0,0,1,25.0,11,15.10.2019,2pokoje*Rozkładowe*Od zaraz*Gaj*Po remoncie,562149000,https://www.olx.pl/oferta/2pokojerozkladoweod-zarazgajpo-remoncie-CID3-IDC2IDm.html#41482f693d
1 600 zł,250 zł,20 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,1450.0,22,15.10.2019,Kawalerka Wrocław Krzyki do wynajęcia,560521412,https://www.olx.pl/oferta/kawalerka-wroclaw-krzyki-do-wynajecia-CID3-IDBWTdV.html#41482f693d
1 500 zł,600 zł,53 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,1,1717.0,9,15.10.2019,"Grunwaldzka, 2 pokoje, rozkładowe, co miejskie",557943866,https://www.olx.pl/oferta/grunwaldzka-2-pokoje-rozkladowe-co-miejskie-CID3-IDBL4GC.html#41482f693d;promoted
2 200 zł,360 zł,52 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,1,0,1,439.0,6,15.10.2019,* 2 pok* Rozkład* balkon *Wyposażone*ul.Partynicka,559498352,https://www.olx.pl/oferta/2-pok-rozklad-balkon-wyposazoneul-partynicka-CID3-IDBRB4Y.html#41482f693d;promoted
2 200 zł,300 zł,30 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Szeregowiec,Tak,1,0,0,938.0,+30,15.10.2019,"Mieszkanie dwupokojowe, nowe, wyposażone, klimatyzowane na Maślicach",562141339,https://www.olx.pl/oferta/mieszkanie-dwupokojowe-nowe-wyposazone-klimatyzowane-na-maslicach-CID3-IDC2GDN.html#41482f693d;promoted
2 500 zł,500 zł,57 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,303.0,9,15.10.2019,Wroclaw- Wysoka- do wynajęcia 2 pokoje 57m,561305396,https://www.olx.pl/oferta/wroclaw-wysoka-do-wynajecia-2-pokoje-57m-CID3-IDBZbaQ.html#41482f693d;promoted
2 100 zł,300 zł,70 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,1,1,1,1512.0,24,15.10.2019,BEZPOŚREDNIO Mieszkanie 3 Pokoje z Balkonem Garażem AOW Żerniki,555283651,https://www.olx.pl/oferta/bezposrednio-mieszkanie-3-pokoje-z-balkonem-garazem-aow-zerniki-CID3-IDBzUDW.html#41482f693d;promoted
3 000 zł,350 zł,45 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Szeregowiec,Tak,1,0,0,575.0,1,15.10.2019,"Mieszkania 3 pokojowe, nowe, wysoki sufit, klimatyzowane, ul Główna.",562139401,https://www.olx.pl/oferta/mieszkania-3-pokojowe-nowe-wysoki-sufit-klimatyzowane-ul-glowna-CID3-IDC2G8x.html#41482f693d;promoted
1 900 zł,450 zł,54 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,0,0,1,473.0,8,15.10.2019,Przestronne / 2 pok. / balkon / blisko CH Borek,556095922,https://www.olx.pl/oferta/przestronne-2-pok-balkon-blisko-ch-borek-CID3-IDBDjX4.html#41482f693d
1 750 zł,350 zł,30 m²,Kawalerka,4,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Blok,Tak,0,0,1,172.0,+30,15.10.2019,Kawalerka-od zaraz-KWADRAT-grabiszyn,557248830,https://www.olx.pl/oferta/kawalerka-od-zaraz-kwadrat-grabiszyn-CID3-IDBI9Sm.html#41482f693d;promoted
3 700 zł,700 zł,74 m²,4 i więcej,3,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,37.0,13,15.10.2019,"3/4pok. 74m2, prestiżowe Ogrody Reja przy Grunwaldzkim, duży balkon!",562133126,https://www.olx.pl/oferta/3-4pok-74m2-prestizowe-ogrody-reja-przy-grunwaldzkim-duzy-balkon-CID3-IDC2Ewk.html#41482f693d
2 000 zł,700 zł,50 m²,2 pokoje,5,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,0,1,0,54.0,30,15.10.2019,"2pok. nowe bud. jedyne na piętrze! Zielonogórska, 8 min do Rynku!",555597068,https://www.olx.pl/oferta/2pok-nowe-bud-jedyne-na-pietrze-zielonogorska-8-min-do-rynku-CID3-IDBBeb2.html#41482f693d
1 900 zł,250 zł,35 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,2405.0,9,15.10.2019,Mieszanie w nowoczesnym apartamentowcu,557419822,https://www.olx.pl/oferta/mieszanie-w-nowoczesnym-apartamentowcu-CID3-IDBISmi.html#41482f693d
3 500 zł,500 zł,100 m²,4 i więcej,3,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Kamienica,Tak,0,0,1,27.0,29,15.10.2019,"4pok. niespełna 100m2 w zadbanej kamienicy, Pl. Grunwaldzki!",549763682,https://www.olx.pl/oferta/4pok-niespelna-100m2-w-zadbanej-kamienicy-pl-grunwaldzki-CID3-IDBcKEa.html#41482f693d
1 500 zł,500 zł,"40,50 m²",2 pokoje,6,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,405.0,22,15.10.2019,Ładne mieszkanie ul. Strzegomska 3b-3c,562131139,https://www.olx.pl/oferta/ladne-mieszkanie-ul-strzegomska-3b-3c-CID3-IDC2DZh.html#41482f693d
2 300 zł,300 zł,46 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,1,1,1,903.0,6,15.10.2019,Nowe 2 pokojowe ul. Legnicka Soft Lofty BEZ POŚREDNIKÓW,557334376,https://www.olx.pl/oferta/nowe-2-pokojowe-ul-legnicka-soft-lofty-bez-posrednikow-CID3-IDBIv88.html#41482f693d
4 000 zł,600 zł,"84,83 m²",3 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Szeregowiec,Tak,0,0,1,69.0,28,15.10.2019,"Mieszkanie, 84 m2 z ogródkiem, dwupoziomowe",562122975,https://www.olx.pl/oferta/mieszkanie-84-m2-z-ogrodkiem-dwupoziomowe-CID3-IDC2BRB.html#41482f693d;promoted
1 100 zł,200 zł,59 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,1,0,1,2119.0,5,15.10.2019,Wynajmę pokój / CENTRUM / Tęczowa / NOWE,555458062,https://www.olx.pl/oferta/wynajme-pokoj-centrum-teczowa-nowe-CID3-IDBAE10.html#41482f693d;promoted
1 800 zł,370 zł,50 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,1,0,1,473.0,11,15.10.2019,"2 pokoje, garaż, wysoki standard – Ołtaszyn",552861423,https://www.olx.pl/oferta/2-pokoje-garaz-wysoki-standard-oltaszyn-CID3-IDBpKwJ.html#e78eeb4bb9;promoted
1 600 zł,500 zł,52 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Nie,0,0,0,484.0,29,14.10.2019,Wynajmę mieszkanie Wrocław Chałupnicza,561997847,https://www.olx.pl/oferta/wynajme-mieszkanie-wroclaw-chalupnicza-CID3-IDC25jp.html#e78eeb4bb9;promoted
1 790 zł,600 zł,50 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,128.0,23,15.10.2019,"Ładne Mieszkanie 2 pokoje w pobliżu Sky Tower,",536142710,https://www.olx.pl/oferta/ladne-mieszkanie-2-pokoje-w-poblizu-sky-tower-CID3-IDAhBd4.html#e78eeb4bb9;promoted
840 zł,450 zł,"54,17 m²",2 pokoje,2,"Wrocław, Dolnośląskie, Psie Pole",Biuro / Deweloper,Blok,Nie,0,1,1,1483.0,16,14.10.2019,"Poleska 1 Wrocław, wynajem w sytemie TBS",559244709,https://www.olx.pl/oferta/poleska-1-wroclaw-wynajem-w-sytemie-tbs-CID3-IDBQx5X.html#e78eeb4bb9;promoted
1 100 zł,200 zł,58 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,1,0,1,1828.0,+30,15.10.2019,Wynajmę pokój / CENTRUM / Tęczowa / NOWE,555516673,https://www.olx.pl/oferta/wynajme-pokoj-centrum-teczowa-nowe-CID3-IDBATgl.html#e78eeb4bb9;promoted
2 450 zł,650 zł,90 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Apartamentowiec,Nie,0,0,1,61.0,28,15.10.2019,"3 pokoje, Bartoszowice, przestronne, bezpośrednio",557715219,https://www.olx.pl/oferta/3-pokoje-bartoszowice-przestronne-bezposrednio-CID3-IDBK7cL.html#e78eeb4bb9
2 300 zł,350 zł,35 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,1,1,1,295.0,23,15.10.2019,Nowe komfortowe mieszkanie ul. Zgorzelecka 1,561699126,https://www.olx.pl/oferta/nowe-komfortowe-mieszkanie-ul-zgorzelecka-1-CID3-IDC0PBk.html#e78eeb4bb9;promoted
1 950 zł,550 zł,55 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Apartamentowiec,Tak,1,0,0,308.0,28,15.10.2019,"2 pokoje + przestronna kuchnia, Bartoszowice, bezpośrednio",554336707,https://www.olx.pl/oferta/2-pokoje-przestronna-kuchnia-bartoszowice-bezposrednio-CID3-IDBwViD.html#e78eeb4bb9
2 600 zł,650 zł,64 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,1,0,1,2002.0,15,15.10.2019,Przestronne i słoneczne mieszkanie w centrum obok Magnolii,543150080,https://www.olx.pl/oferta/przestronne-i-sloneczne-mieszkanie-w-centrum-obok-magnolii-CID3-IDAL09a.html#e78eeb4bb9
1 950 zł,420 zł,50 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,0,1,1,6839.0,+30,15.10.2019,Mieszkanie na wynajem na Muchoborze Małym,419204627,https://www.olx.pl/oferta/mieszkanie-na-wynajem-na-muchoborze-malym-CID3-IDsmVgX.html#e78eeb4bb9
3 000 zł,300 zł,80 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Kamienica,Tak,0,0,0,212.0,20,15.10.2019,Przestronne 3 pokoje w zadbanej kamienicy.,555689984,https://www.olx.pl/oferta/przestronne-3-pokoje-w-zadbanej-kamienicy-CID3-IDBBClG.html#e78eeb4bb9
2 800 zł,650 zł,52 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,229.0,+30,15.10.2019,3 pokoje z balkonem na Klecinie,554355202,https://www.olx.pl/oferta/3-pokoje-z-balkonem-na-klecinie-CID3-IDBv16V.html#e78eeb4bb9
6 000 zł,700 zł,75 m²,4 i więcej,4,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,0,0,0,1591.0,+30,15.10.2019,LUKSUSOWY apartament w CENTRUM 4 pok.piękny WIDOK,538521147,https://www.olx.pl/oferta/luksusowy-apartament-w-centrum-4-pok-piekny-widok-CID3-IDArzVX.html#e78eeb4bb9
2 100 zł,460 zł,52 m²,2 pokoje,6,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,1,1,166.0,30,15.10.2019,Rozkład | 2-pok | Balkon | Śródmieście | Od zaraz! | Dla studentów,559054059,https://www.olx.pl/oferta/rozklad-2-pok-balkon-srodmiescie-od-zaraz-dla-studentow-CID3-IDBPJuX.html#e78eeb4bb9
2 100 zł,520 zł,63 m²,3 pokoje,5,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,0,1,1,276.0,+30,15.10.2019,"Sowia 4A, Krzyki, 3 pokoje, BEZ PROWIZJI",554929447,https://www.olx.pl/oferta/sowia-4a-krzyki-3-pokoje-bez-prowizji-CID3-IDByquX.html#e78eeb4bb9
1 700 zł,400 zł,37 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,0,1,0,107.0,2,15.10.2019,Ul. Opolska_2 pok_37m2_balkon_winda_garaż,562117561,https://www.olx.pl/oferta/ul-opolska-2-pok-37m2-balkon-winda-garaz-CID3-IDC2Ash.html#e78eeb4bb9
2 350 zł,500 zł,58 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,0,1,502.0,15,15.10.2019,ZAKŁADOWA_2 pok_ ROZKŁAD_NOWE_ wyposażone,553095164,https://www.olx.pl/oferta/zakladowa-2-pok-rozklad-nowe-wyposazone-CID3-IDBqJjK.html#e78eeb4bb9
1 900 zł,900 zł,70 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,616.0,+30,15.10.2019,Ks. Witolda_ 70m2_ apartament_m. postojowe,549802552,https://www.olx.pl/oferta/ks-witolda-70m2-apartament-m-postojowe-CID3-IDBcUL6.html#e78eeb4bb9
2 300 zł,390 zł,39 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,946.0,15,15.10.2019,Ul. Jedności Narodowej _ 2 pok _ balkon _ do wprowadzenia 01.10.2019,550226721,https://www.olx.pl/oferta/ul-jednosci-narodowej-2-pok-balkon-do-wprowadzenia-01-10-2019-CID3-IDBeH6x.html#e78eeb4bb9
2 900 zł,500 zł,70 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,0,594.0,30,15.10.2019,Mieszkanie z ogrodem,557591228,https://www.olx.pl/oferta/mieszkanie-z-ogrodem-CID3-IDBJAVU.html#e78eeb4bb9;promoted
2 500 zł,400 zł,47 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,0,94.0,6,15.10.2019,2 pokoje* taras* pierwszy najem* od zaraz!,562114219,https://www.olx.pl/oferta/2-pokoje-taras-pierwszy-najem-od-zaraz-CID3-IDC2zAn.html#e78eeb4bb9
1 990 zł,700 zł,49 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,147.0,6,15.10.2019,Okazja! Wyposażone mieszkanie z garażem-Podwale,562113854,https://www.olx.pl/oferta/okazja-wyposazone-mieszkanie-z-garazem-podwale-CID3-IDC2zuu.html#e78eeb4bb9
2 550 zł,450 zł,"44,02 m²",2 pokoje,3,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,1,1,33.0,6,15.10.2019,LEGNICKA 2 pokoje Wysoki Standard DOSTĘPNE OD JUŻ !,562112416,https://www.olx.pl/oferta/legnicka-2-pokoje-wysoki-standard-dostepne-od-juz-CID3-IDC2z7i.html#e78eeb4bb9
2 300 zł,450 zł,59 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,3805.0,+30,15.10.2019,"CENTRUM, obok SKY TOWERA, Apartament 2pok, 60m2 w RONDO VERONA z 2010",549406054,https://www.olx.pl/oferta/centrum-obok-sky-towera-apartament-2pok-60m2-w-rondo-verona-z-2010-CID3-IDBbfBY.html#e78eeb4bb9;promoted
1 750 zł,400 zł,"47,50 m²",2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,1552.0,30,15.10.2019,"Mieszkanie 2 pokojowe do wynajęcia od zaraz - WROCŁAW, KRZYKI",560120464,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-do-wynajecia-od-zaraz-wroclaw-krzyki-CID3-IDBUcW2.html#e78eeb4bb9;promoted
1 600 zł,390 zł,45 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Kamienica,Tak,1,0,0,412.0,23,15.10.2019,Mieszkanie do wynajęcia ul. Zielińskiego,562109179,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-ul-zielinskiego-CID3-IDC2yh5.html#e78eeb4bb9
1 700 zł,300 zł,25 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,1,0,0,5822.0,+30,15.10.2019,NOWE mieszkanie do wynajęcia!,541093848,https://www.olx.pl/oferta/nowe-mieszkanie-do-wynajecia-CID3-IDACne8.html#e78eeb4bb9
2 000 zł,600 zł,67 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,599.0,15,15.10.2019,"Wynajmę duże 2 pok. 67m2, ul. Hallera, Wrocław!",555523980,https://www.olx.pl/oferta/wynajme-duze-2-pok-67m2-ul-hallera-wroclaw-CID3-IDBAWac.html#e78eeb4bb9
1 800 zł,500 zł,35 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Dom wolnostojący,Tak,0,0,0,1905.0,30,15.10.2019,Mieszkanie Sepolno na przeciwko AWF,557787501,https://www.olx.pl/oferta/mieszkanie-sepolno-na-przeciwko-awf-CID3-IDBKq0B.html#e78eeb4bb9;promoted
1 600 zł,300 zł,19 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,0,1,0,177.0,2,15.10.2019,"0%, ul. Legnicka 49a, światłowód, RU, UA, PIXEL, Magnolia",560074061,https://www.olx.pl/oferta/0-ul-legnicka-49a-swiatlowod-ru-ua-pixel-magnolia-CID3-IDBU0QB.html#e78eeb4bb9
2 300 zł,600 zł,54 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,1,1,620.0,13,15.10.2019,Ul. Inowrocławska - Apartament 2-pokojowy dla pary lub singla,555124372,https://www.olx.pl/oferta/ul-inowroclawska-apartament-2-pokojowy-dla-pary-lub-singla-CID3-IDBzfcU.html#e78eeb4bb9;promoted
1 900 zł,270 zł,52 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,5350.0,30,15.10.2019,"Dwupokojowe,rozkładowe,52 m. kw., KRZYKI-Gaj",502160139,https://www.olx.pl/oferta/dwupokojowe-rozkladowe-52-m-kw-krzyki-gaj-CID3-IDxZ0N5.html#e78eeb4bb9;promoted
1 900 zł,600 zł,49 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,1,1,1,296.0,20,15.10.2019,Atrakcyjne 2-pokojowe mieszkanie z dużym tarasem,559079587,https://www.olx.pl/oferta/atrakcyjne-2-pokojowe-mieszkanie-z-duzym-tarasem-CID3-IDBPQ8H.html#e78eeb4bb9
1 100 zł,200 zł,12 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,4285.0,15,15.10.2019,Osiedle Przystań/POKÓJ Z ANEKSEM,558723994,https://www.olx.pl/oferta/osiedle-przystan-pokoj-z-aneksem-CID3-IDBOlDk.html#e78eeb4bb9;promoted
2 300 zł,350 zł,45 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,1,1121.0,6,15.10.2019,Mieszkanie 2 pokojowe Na Ostatnim Groszu,511428565,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-na-ostatnim-groszu-CID3-IDyBTWP.html#e78eeb4bb9;promoted
800 zł,15 zł,20 m²,2 pokoje,7,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,565.0,0,15.10.2019,Wynajmę pokój,558706859,https://www.olx.pl/oferta/wynajme-pokoj-CID3-IDBOhaX.html#e78eeb4bb9
1 900 zł,250 zł,35 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,420.0,30,15.10.2019,Mieszkanie Biskupin Wrocław,561300424,https://www.olx.pl/oferta/mieszkanie-biskupin-wroclaw-CID3-IDBZ9SE.html#e78eeb4bb9;promoted
1 710 zł,370 zł,36 m²,Kawalerka,4,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,1,0,1,98.0,2,15.10.2019,"Ślężna 116f, Krzyki, kawalerka, BEZ PROWIZJI",562098965,https://www.olx.pl/oferta/slezna-116f-krzyki-kawalerka-bez-prowizji-CID3-IDC2wCl.html#e78eeb4bb9
1 250 zł,300 zł,28 m²,Kawalerka,,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,1202.0,13,15.10.2019,28 mkw Gajowicka/Sokola.Blisko parku Ogrzewanie miejskie.,532855399,https://www.olx.pl/oferta/28-mkw-gajowicka-sokola-blisko-parku-ogrzewanie-miejskie-CID3-IDA3O1W.html#e78eeb4bb9
